month,Bishan,Bukit Merah,Bukit Timah,Downtown,Geylang,Kallang,Marine Parade,Museum,Newton,Novena,Orchard,Outram,Queenstown,River Valley,Rochor,Singapore River,Southern Islands,Tanglin,Toa Payoh,Bedok,Changi,Pasir Ris,Paya Lebar,Tampines,Ang Mo Kio,Hougang,Punggol,Seletar,Sengkang,Serangoon,Mandai,Sembawang,Sungei Kadut,Woodlands,Yishun,Bukit Batok,Bukit Panjang,Choa Chu Kang,Clementi,Jurong East,Jurong West,Pioneer
2018-06,493.8411251,365.7401479,954.6738639,459.1468351,480.9528288,432.1104502,662.6290132,507.5225225,1058.89787,633.5743525,940.575757,378.4281356,387.3997491,819.6874386,491.1252448,714.5476603,2040.47905,1100.748469,401.4826492,517.074153,484.2270968,527.3230818,1647.4,479.5309146,388.226531,477.9143366,381.2900232,803.9469027,403.3334702,605.9898426,702.384505,430.1808807,1136.38565,450.9453142,392.0606958,407.789386,414.5734114,422.8893718,407.4057561,381.7490299,398.8632611,-
2018-07,445.3493023,353.0080105,890.1801791,407.4820876,446.1726639,410.162123,588.9765692,510.000994,956.4900112,613.2610532,881.6812866,333.4210408,373.4505342,843.0298434,425.8626194,690.2195963,1882.068886,1109.053038,366.1982681,468.3846707,438.5070968,492.6674116,1648.777778,431.6153023,360.5725961,439.1967493,379.0570033,814.8909091,395.8694207,558.1727468,645.7341041,419.574977,921.40625,402.4257579,373.3711649,368.3648227,398.2422678,400.0998513,395.2394294,353.8151239,379.5878539,-
2018-08,460.1680309,354.6473859,852.254768,437.8917391,436.4636929,397.9578993,552.9534817,483.2643216,890.6208655,610.6703893,786.1800117,348.8143002,355.4170368,772.0714705,434.6070761,703.2134776,1464.280056,957.9297968,367.5514435,454.5174546,438.0077821,450.0907297,1550.222222,408.0060054,365.3643671,423.148564,362.5567909,892.6880734,392.2309737,542.403504,627.5488506,388.1748899,1048.045045,389.4086344,385.1637789,364.4138421,401.1975605,392.239558,406.7613615,356.98477,395.9291152,-
2018-09,462.9994925,364.7124545,897.7908682,441.0902982,455.0039331,399.0673173,584.65671,523.1108891,936.7028007,632.808238,877.2833819,363.0742333,380.6439038,843.8271593,465.9686991,680.7378185,1685.477378,1052.264559,372.6099788,464.1530541,414.974026,480.2433257,1526.555556,415.1722929,361.8850776,432.3937652,357.2369245,815.499537,386.4018866,560.1995409,634.8812589,401.1429214,963.7556561,398.5021554,366.0686062,365.7619164,398.4158751,400.5067145,417.2547617,369.3191907,391.9957213,-
2018-10,484.4167508,333.845348,937.4147785,421.9925062,454.1097722,408.2313002,598.6228049,492.1470889,973.0127188,654.5919797,905.4707602,335.0893039,355.248915,766.963357,471.0709726,685.3562316,1942.476301,1057.147549,372.9285347,455.3216996,413.4124514,455.0594395,1752,402.0772153,368.7530628,436.4476043,366.5402846,788.7981651,387.4493397,582.3027133,572.969914,394.3100172,975.6380091,395.5853835,366.3146836,368.8604385,411.2597097,408.7503685,406.8682407,368.6273851,395.9483085,-
2018-11,421.7710738,340.3301006,871.3367957,422.825,415.5921292,392.0844946,576.2000332,547.3656025,964.6738364,567.0106683,902.0289256,338.9972737,351.486989,795.9694199,460.2728412,669.2422744,2020.872331,1071.836328,356.4124896,450.9618473,437.464752,472.6445859,1373.777778,411.4230552,337.0386277,414.6416431,355.0828598,854.7358491,372.3147637,536.413388,619.0818144,382.0974389,1015.58083,376.5519653,340.7348841,338.4469757,360.4244066,399.8001917,370.789189,349.5765843,372.0521573,-
2018-12,412.940271,316.3761724,744.9117741,424.1899488,402.7013327,357.8505547,498.5533259,514.061287,835.7257881,576.235532,723.7894428,303.28406,334.1826282,756.8929345,402.7352868,673.8573198,1506.598411,909.1241954,320.9384682,413.6705726,384.420026,422.1138167,1968.111111,360.8972444,333.8403521,381.0840423,330.3128822,820.8440367,356.315116,487.0250088,422.7694005,305.4541688,823.4549583,318.1080302,305.0793799,298.568766,334.3202379,289.8049674,371.5570573,320.359666,369.8914916,-
2019-01,403.1225299,337.1418882,840.2522293,430.9427437,415.0289217,363.4609066,545.8573357,446.1470588,907.2914351,543.7725156,869.9033019,330.8874262,336.7917852,722.0625123,420.9830424,583.5034688,1885.676266,1030.853079,341.7506518,436.4935503,404.7137255,450.7186962,1392.666667,389.9896395,317.0830616,380.2505491,325.3886374,793.1083333,335.5538109,509.5254761,556.6686321,350.3831875,934.3211716,354.3258252,329.3374262,317.1624453,352.9577509,344.5821578,364.7723343,354.9180271,360.5191032,-
2019-02,390.5527438,316.5286168,867.6564511,420.2867925,422.3508427,367.206138,574.6969298,467.1460674,912.7010205,579.4144848,864.1933373,300.8380073,342.7822937,753.5056874,429.7689893,635.4022333,1586.20941,1013.29685,350.0881511,455.535242,433.2539683,462.4161101,1481.25,411.784853,317.4337782,364.5432477,283.9015271,776.6525424,313.0723679,507.2455246,653.2208892,374.4273228,914.1017872,386.7220171,345.555661,352.1621853,371.7611179,385.8104552,378.9996592,356.4928989,388.7907294,-
2019-03,403.2870441,322.4326595,862.344968,469.8423497,399.9173448,361.0220997,502.4682429,558.635149,924.5415617,607.605256,802.0588935,313.4197334,332.9390059,809.6347612,434.1051308,712.2486366,1693.542535,1010.686557,335.364588,394.3484574,352.1398566,390.9202057,1380.75,335.9857189,324.2368862,368.6676011,307.6833953,857.6394262,331.1694189,512.2553563,543.7031011,354.0379383,903.6538793,356.1500775,345.1699342,333.6874497,365.4722087,354.6264933,372.5812421,342.9571722,376.3549764,-
2019-04,430.2733014,356.4048111,942.8256753,460.2066759,371.73564,373.3045288,540.1971065,526.5177305,1007.683953,614.2103969,944.2939906,326.9475548,376.6991586,818.2288368,477.5543137,694.8362559,1946.712379,1124.192055,352.7573813,423.4618022,414.4852555,418.342496,988.25,380.985321,365.1096937,418.9058635,341.5777149,849.0678992,352.9615804,556.797953,687.2050273,403.5457722,1110.310435,385.5342524,360.8725218,377.0316454,388.4899121,398.6563667,390.9510112,383.1175057,399.6571381,-
2019-05,462.5852782,373.3161002,913.8155679,485.5416368,437.7350191,406.5376788,574.8194898,592.0212867,998.2317046,661.3687778,970.9164706,337.34408,377.0949062,902.0822372,472.6423466,762.8157182,2073.668981,1099.294811,358.6485988,466.4577782,447.7936387,473.8993543,1413.625,412.0245177,368.7023341,427.3188935,374.4036717,869.9170833,404.8708092,570.573371,597.5142897,409.7962179,1059.04,401.1156031,392.7272219,366.3637654,408.6404779,394.3488994,434.737791,372.0718904,411.6523346,-
2019-06,478.8718847,319.8262826,878.8628979,487.0114818,461.6734841,377.9258406,612.5606426,530.4294179,981.4231659,567.2762654,879.1022199,310.0202954,339.6112145,804.5591646,448.8053639,662.272238,1878.009624,1053.323483,354.9089837,487.8182876,442.4662857,506.0485774,s,436.5852916,376.6801981,449.0202215,401.6684724,847.3194118,401.6847414,566.2306326,651.4153112,410.8136652,880.8826609,431.2458273,378.1425078,377.9729147,411.1337744,425.1352426,338.2202288,388.7154457,417.1099863,-
2019-07,439.8272445,346.254296,847.2244034,456.0124735,431.9452557,380.64352,563.0890102,518.6542871,933.6773824,559.7358363,919.4057636,316.6659695,345.1068233,773.2573049,431.5980979,636.8288281,1916.353094,1057.211554,347.5663797,451.4286483,429.0327555,477.1297728,1030.222222,414.8405412,360.8674235,433.0198911,378.3676435,738.5650382,383.0918895,545.9831343,606.261308,393.2751008,888.8041991,394.5784085,375.2395784,362.5904082,391.6432308,404.446168,364.6456075,374.2088816,399.9886818,s
2019-08,482.221867,332.9829724,864.4052634,485.6028684,444.0718372,402.2159168,589.2424393,578.6163245,954.4011049,634.3272265,808.3022163,303.1850028,350.0240332,812.6124865,476.4499916,726.0803184,1340.926241,955.8743987,376.9016799,485.0888951,441.3022309,489.0063049,1423.5,429.7501045,384.8216748,438.0026985,381.1541652,792.234375,391.104753,574.3021997,690.0373913,415.9407126,1001.36213,408.4992086,385.4596183,384.4826659,416.3092463,410.249916,400.7669775,394.376568,419.0479498,s
2019-09,496.393058,371.039104,961.127791,498.2708749,462.8517445,399.2347748,635.0027145,566.3514016,958.3441958,633.0084603,926.6904379,341.0655801,384.9676285,850.6976432,474.181274,709.6009366,1806.892957,1092.405138,381.8191124,491.3173026,440.8114625,502.7627941,1828.5,431.1534593,392.189675,454.1692534,394.3644566,927.0230769,413.8674985,600.1312465,675.8022222,422.7621419,987.3124123,429.8173796,403.6664704,385.3040803,419.5343516,411.9269698,409.4834955,390.819458,433.2075391,s
2019-10,458.993691,358.5367405,949.3862803,479.2061479,446.7037601,402.7973798,602.7510999,548.1557372,1036.426088,669.6897141,972.6617185,319.4887802,375.802504,806.2866686,466.4183533,725.4073082,2081.617543,1130.476186,370.2565629,479.6345837,426.417859,484.7337559,1522.125,415.5970064,370.7307869,439.817814,380.7941374,902.2939683,389.9242216,561.4763608,639.7684331,419.1145838,868.3713656,393.9637812,381.1641763,374.4088979,406.6599108,411.1588482,410.4110383,361.5404385,406.30583,s
2019-11,423.2775666,367.143451,904.8657917,484.798799,444.8006711,396.7726212,597.7602807,578.7303421,956.6620344,598.2226191,920.8289207,326.6349896,365.6131397,835.1884646,458.4138085,754.6515339,1857.086365,1101.436498,361.1857546,469.6316435,453.3262332,482.5204801,1304.375,406.8254003,335.2343809,427.7652151,361.9845537,755.7386923,362.6339918,551.2230721,632.4677762,382.1216271,1066.127387,390.7094854,346.1677696,359.1280557,387.5682248,414.0748976,384.3369524,370.703325,376.7079947,s
2019-12,422.9703948,329.8735007,811.6977719,469.8361486,414.5888678,376.2235738,540.7082808,562.3961515,886.1341983,622.7229399,833.8661414,300.2796792,337.2297059,813.9464372,453.0661003,700.3440324,1655.983165,948.0050311,330.3989309,414.040586,333.2802276,396.5643801,1247.25,348.2394124,329.7552133,382.4077802,361.6305029,777.0839695,370.6820355,490.0081737,508.8083954,334.2659522,813.0108407,348.4892751,340.2426137,319.0236287,361.5069129,358.3196633,379.9119501,321.7352305,365.7863794,s
2020-01,384.5794335,328.4846479,811.6457357,412.5232031,370.2244047,337.5377245,503.4108483,447.3615556,866.100005,488.4368047,884.112117,283.4191121,333.3760182,653.9540871,392.007745,530.8811108,1954.659361,958.3538312,323.516901,397.938927,406.0377971,430.5487124,1116.625,367.6098706,317.6735481,393.5125235,313.2337444,745.6416794,306.4451077,513.9432973,597.9124355,368.1627111,904.7016372,351.1832887,337.6188729,325.8181599,335.1357076,349.6008398,326.2101398,326.8292428,325.1099542,s
2020-02,431.4581991,301.2087757,854.5536831,431.572875,400.1733581,354.404708,541.4654544,500.6738571,883.951695,584.0840638,759.3458958,275.3036512,316.6389385,723.0753331,397.3476253,621.1759824,1374.230572,956.4374829,330.2349526,447.5528727,423.3543607,454.4956037,1378.125,382.4193383,333.0501589,392.3227542,334.8552028,807.4770313,353.6444006,510.7482597,667.5094278,330.6251085,979.0486283,373.2331286,349.9173561,360.0493358,393.789933,353.3010346,357.9657067,359.1672498,389.8707828,53.64383562
2020-03,458.8227689,322.4173919,873.8436282,482.3590521,404.8017716,364.8420719,561.1400304,572.1386446,902.6585222,619.3533518,826.4834825,290.9281085,335.3241077,820.5000226,424.9267765,711.0494993,1695.107487,1018.109212,333.4861865,441.0646229,406.8239541,444.7803558,1255.25,385.1927261,363.5526174,396.5603157,360.5677162,741.3387692,370.7143964,570.3479371,610.9173276,351.0258032,923.8183408,374.3495127,373.009899,350.4869412,394.1192224,385.7842131,375.5700313,338.636728,398.4865923,467.8767123
2020-04,466.4371312,376.860641,1021.194909,496.5487359,430.7905323,393.9420305,575.4222805,545.9400489,993.7083125,633.7459042,982.6240923,321.2603473,375.0978826,825.7673864,452.146584,732.8214543,2193.382016,1136.101469,363.4306233,476.3410448,479.0923139,505.6878533,1439.25,424.176244,371.1885875,435.3081891,361.6798376,748.8542308,389.1472787,583.2764816,715.1650789,416.0196375,1056.257455,386.373562,396.4890779,375.6710742,410.7578678,427.0409633,405.4168297,379.1350573,414.5942962,537.369863
2020-05,480.488105,394.1805774,1009.311256,520.0128709,452.5832512,407.6563201,602.1579915,605.9758114,952.9233689,626.9482551,915.8299879,344.5318409,385.4768357,881.9313355,460.7895397,738.9509422,1954.784834,1128.881941,353.6514407,467.4114038,459.7020272,480.6319464,1320.375,412.8593489,372.7696253,433.6244777,355.3760555,911.6094531,382.4445957,586.2305375,656.0848286,397.94357,989.49,386.8216401,395.6383543,363.3093761,408.9260232,415.3206863,402.5012309,405.6901377,410.5801188,519.5753425
2020-06,593.8921652,455.5420634,1222.293599,553.7318611,553.4690279,515.0268612,896.2985026,550.683073,1540.692789,686.4054655,1236.378119,405.7454685,530.9961241,840.7494896,620.8195233,742.8973096,2469.135454,1557.74941,514.2749054,630.7487084,627.867,738.9094556,1473.875,604.9327743,482.3975316,621.2607893,499.9594335,871.821938,447.2769632,803.48336,969.4532092,541.1423145,1420.438908,602.5530202,409.5643798,563.0372289,473.6224468,589.4185998,449.5893918,538.7827039,470.6939351,504.109589
2020-07,611.6154122,488.1188986,1128.152266,691.9285805,587.3946961,551.2852292,753.5756927,855.4995427,1173.673743,968.1306457,1058.955732,427.2038777,461.9854538,1336.34929,562.1813741,1201.173746,2409.035391,1342.521524,496.4262452,638.4735934,483.3721265,591.3626183,1216.25,500.9087333,496.4128041,548.73909,580.0161813,1266.89656,614.2898356,699.7548353,744.669296,554.0304868,1081.396184,538.972895,572.9021426,474.4455196,601.254003,511.2025626,606.3085362,414.8872169,584.9371645,s
2020-08,527.8361697,363.3643063,957.0235581,530.4920078,487.6100284,436.220277,667.967029,618.1329016,1003.312096,715.7587359,824.315409,320.1474139,389.7935491,937.8361582,476.7651255,835.5473836,1544.082546,1097.506871,397.3177553,518.972704,466.3065223,503.7978123,1932.375,444.045087,415.471849,442.9400156,443.6637825,941.0006349,434.7157067,629.4126548,691.5436519,369.823323,1139.515268,436.5618166,444.5416944,410.9709084,462.7188424,418.3731719,439.4161695,418.6615748,466.630051,57.47222222
2020-09,470.3826161,384.1673822,987.0374339,479.7706263,428.9997736,403.4069217,608.6642633,498.8455231,1000.244415,608.493519,959.5612538,334.1549339,386.8617422,817.6970197,414.0061424,687.4832242,2072.056214,1167.333502,376.0997218,467.0312226,466.0775376,519.5460595,1385.625,432.4023989,381.687203,453.184028,407.9694323,808.3236154,396.8906408,581.4277001,739.0616477,410.7754955,1067.027511,430.2583214,383.7163223,393.2936843,423.4832891,450.031774,402.5770197,385.0234743,401.7230337,100.3611111
2020-10,461.4765357,348.4877039,877.275424,471.4906226,428.3362766,389.1517995,559.3321686,546.2038788,915.0347602,628.800969,768.0002213,307.9554235,351.3659187,815.8591583,432.6597258,722.0803761,1754.891861,981.3869309,356.1891519,477.4619163,454.8392507,477.8015455,1359.875,415.0293897,377.6422291,437.0040839,391.451863,873.032,404.8310599,583.49613,692.9568839,414.7257485,1051.657713,410.6043234,392.3971927,365.5479001,410.9382067,403.3367505,407.4969584,365.4178548,423.3764784,98.83333333
2020-11,480.7838025,378.6526034,983.3470741,484.6616685,431.1068305,397.3628303,605.2875362,548.4411021,952.1941793,596.1484755,911.6980702,327.2916373,384.9101643,835.6769859,430.9608922,667.3796916,1902.927505,1124.050198,371.1479014,484.6235585,435.7931409,503.7129958,1086,428.3867699,365.9238716,446.2769002,398.8108745,666.64872,392.7324818,589.266464,673.0424324,419.7361107,1046.726144,421.8749064,390.2983955,376.7747522,408.8801296,431.1093211,393.8095373,385.7842943,402.9298112,53.04166667
2020-12,458.1577895,346.9116559,913.359328,477.2121263,432.7280026,395.6946379,597.1006833,521.1435939,963.6578174,664.111806,904.2395181,305.3989975,370.9976374,815.5569436,437.6243733,716.237218,1716.956902,1086.200569,369.1078214,460.1155911,439.3867596,463.9965718,1335.75,396.7477002,374.6702373,424.8598325,389.3162117,814.2380952,406.1445707,574.236962,587.8064205,395.3924354,883.8564574,407.6815451,389.7364767,381.0873317,416.1770352,411.8696884,415.3042863,367.460971,418.4950587,19.11111111
2021-01,413.6,366.5,903.7,455.2,394.4,375.7,563,535.7,906.7,560.4,875.3,310.9,373.3,806.9,405.5,663.5,2004,1084,345.8,423.3,400.7,456.8,s,384.6,320.9,411.5,349.7,721.5,354.7,507.4,675.1,396.4,986.8,402.7,334,368,367.4,412.5,379.2,359.1,366.9,20.5
2021-02,442.3,297.4,804.2,440.4,385,343,511.2,491.1,824,599.8,637.8,263.6,307,725.7,373.5,638.6,1451.1,939.1,324.3,420,384.2,415.8,1133.5,357.4,331.7,370.1,341.3,842.9,368,500.7,562,360.7,906.2,372.6,365.8,341.1,400.9,349.5,377.8,347.3,392.2,s
2021-03,415.9,316.6,872.6,416.7,376.4,343.9,513,471.4,866.6,540.8,817.5,281.7,325.1,669.9,416.3,555.6,1791.1,976.2,330.1,414.8,401,438.8,1071.5,378.9,348.2,396.8,326.2,813.5,324,528.9,624.5,370.5,943.1,372.1,365.9,341.4,366.7,381.6,340.4,330,363.2,s
2021-04,462.6,369.3,960.4,466.2,420.5,391.3,606.9,517.6,1024.1,589.9,893.4,311.8,370.7,770.7,448,652.7,2134.7,1128.2,370.3,469.4,492.4,517.7,1125.1,435.9,375.7,450.2,371.3,773.8,367.8,596.1,695.9,404.3,1082.2,420.6,386.2,381.7,396.7,425.5,386,381.5,406.1,12.5
2021-05,509.9,380,994.2,545.4,466.7,419.4,651.9,656.2,1028.7,654.7,911,334.8,387.6,974.3,469.6,831.5,1916.5,1174.2,387.4,515.8,448.1,512.5,966.5,437.5,401.8,448.1,418.8,836.6,438.5,608.5,680.5,419.2,1076.6,422.3,436.5,399.8,433.6,428.3,410,380.2,442.9,11.7
2021-06,527.8,400.8,1097,560,507.1,453.1,719.2,576.6,1176.8,731.9,998.3,366.4,427.8,871,511.2,783.5,2076.7,1272,422.2,555.1,553.2,601.9,1127,502.4,431,521.1,434.8,846.9,444.7,687,819.3,477.1,1170.2,504.3,429.7,461.5,477.1,492.9,460.4,461.1,455.6,12.9
2021-07,511.7,411.1,996.7,579.1,484.5,453.7,660.8,635.6,1027.5,728.1,912.6,355.8,409.5,971.8,481.6,804.9,2156.5,1194.5,418.5,526.8,495.3,554.6,1088.8,454.3,408.9,476.7,457.3,1063.5,471.8,618.2,669.7,445,1080.5,455.6,439.2,422.9,452.9,459.5,480.4,394.8,463,12.5
2021-08,536.3,416.1,1054.1,587.7,494.1,471.3,679.1,642.8,1097.5,745.3,943.5,371.2,429.4,913.1,521.8,840.5,2032.4,1206.6,405.4,526.3,480.4,547.2,1220.4,448.7,420.3,499.5,447.6,970.1,470.8,609.7,738.7,471.9,1084.4,460.5,436.1,418.4,482.6,488.3,465.5,438.1,477.2,13.6
2021-09,485.2,395.4,959.8,491.1,440.6,399.6,622,546.4,998.2,594.8,957.7,346,395.9,771,455,658.6,2234.8,1133,385.2,482.7,474.1,528.7,1658.1,446.5,385.1,470.5,397.3,868.2,415.3,603.4,751.7,452.8,1078.3,443.3,406.6,405.8,416.6,455.3,397.7,388.5,419.2,74.7
2021-10,488.8,353.2,887.9,503.3,448.8,403.5,578.4,560,920.5,666.2,792.2,314.7,355.7,805.6,431.2,733.7,1647,1000.3,368.3,484.3,463.5,495.2,858.6,421,387.9,446.6,391.3,844.6,429.7,585.6,677.4,395.9,1087.1,421.7,403.3,390.4,437.4,403.3,432.4,385.3,438.5,21.2
2021-11,446.1,386.6,933.8,507.4,439.7,417.8,618.2,580.9,966.7,668.9,937.8,335.6,381.7,831.5,456,763.3,1939.2,1105.4,366.8,463.2,440.5,499,1147.4,416.7,363.5,428.7,405.9,864.6,398.2,549.4,639,424,985.8,416.1,385,372.7,416,411.2,419.8,362.1,427.5,101.2
2021-12,482.7,366.9,949.9,524.3,430.7,397.5,585.2,553.3,999,643.1,901.8,320.5,366,819,449,745.9,2000.6,1083.5,372.9,455.4,443.2,472,1135.4,404.6,378.2,430.2,399.4,866.1,413.1,562.8,652,409.8,1033.4,428.3,407.4,383.5,429.3,440.6,427.6,377.7,430.2,44.6
2022-01,441.5,373.4,905.5,459.9,406.7,370.8,568.1,513.7,933.2,530.5,909.3,324.1,360.6,740.9,424.8,575.8,1955.8,1094.7,351.3,446.9,416.3,483.6,1103,400.4,344.2,431.6,370.6,841.1,376,543.5,662,418.4,1109.1,404.8,368.7,383.6,389.6,423.2,373.2,376.8,382.5,18.5
2022-02,458.1,341.8,894.8,474.4,420.2,371.6,573.6,515.8,899.6,647.4,847.4,294.6,331.9,769.5,404.4,660.9,1587.3,1003.1,352.9,446.6,401,456.5,1175.8,401.9,364.3,428.3,365.8,893.1,407.8,556.5,616.7,400.5,956.8,399.3,388.2,374.7,418.2,414.1,409.3,367.8,424.5,37.4
2022-03,427.6,319.5,857.6,458.3,383.1,354.9,526.7,497.9,916.8,567,806.4,288,318,747.1,423.4,634.2,1775.7,1005.4,336.3,434.8,426.8,463,1115.5,387.8,353.6,403.9,353.6,665.2,360.2,530.3,654.4,381.7,1047.1,394.1,369.5,367.9,376.8,386.2,370,344.8,378.4,s
2022-04,466.6,365.4,898.1,505.3,418.7,389.5,566.4,535.2,1028.8,630.4,874.7,316.7,355.6,816.8,437.5,667.4,1844.5,1076.3,364.2,465.5,452.3,482.7,1208.4,414,366.5,428.4,379.4,815.3,386.3,547.5,678,411.1,1069,424.5,393.9,383.2,411,408,392.6,378.5,416.4,7.3
2022-05,503.1,371.3,974.2,549.9,445.9,413.5,629,598.4,1061.2,681.8,945.3,331,363,923,449.3,792.6,1980.9,1144.4,381.7,489.6,458.2,514.4,1272.5,436.2,395.2,449.9,412.1,712.1,406.1,611.2,678.5,422,1038.3,434.2,417.1,398,425.1,437.1,412.6,393.9,428.3,s
2022-06,484.9,385.6,1007,542.5,449.5,424.3,644.1,546.3,1147.4,643.4,1080.5,342.6,387.7,850.6,487.4,748.5,2244.8,1194.6,389.2,494.8,450.8,536.1,1292.5,446.4,385.4,477,419.9,956.3,420.5,605.3,702.3,446.4,1109.7,437.3,404.3,409.9,421.3,462.9,427.9,406.3,443.5,5.2
